duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
211212,665.0,0.0,179.0,-5.611e+16,0.0722,1.04238999999999e+16,807.0,0
204933,948.0,925.0,0.0928,-7.536e+16,0.0512,192043.0,0.8759999999999999,0
218293,342.0,68400000000.0,297.0,-1.3197e+16,0.0301,7801899999999990.0,0.432,0
131024,0.2339999999999999,4.3e-05,114.0,-1.45409999999999e+16,0.0383,1.30302e+16,484.0,0
263240,0.2339999999999999,885.0,0.0781,-19277.0,43.0,129471.0,294.0,0
196597,0.931,852.0,0.356,-3.81699999999999e+16,0.0708,140031.0,0.3279999999999999,0
190119,0.7929999999999999,485999999999.999,142.0,-6898.0,153.0,127994.0,439.0,0
130293,565.0,0.0,0.38,-9482999999999990.0,0.0541,113713.0,0.8440000000000001,0
191200,882.0,0.0,282.0,-8624.0,0.0386,1.1995296059529e+16,0.964,0
270690,0.92,955.0,0.206,-5675.0,0.0441,73984.0,595.0,0
351587,39.0,726.0,106.0,-1.6647e+16,0.0728,77222.0,0.0979,0
284093,0.954,0.8340000000000001,0.07,-7914.0,0.0707,1.24982e+16,897.0,0
664600,0.0408,222.0,0.0855,-23741.0,0.0459,1.1995296059529e+16,105.0,0
251773,0.952,0.0,0.6990000000000001,-3449.0,0.0638,104007.0,237.0,0
282373,0.949,0.351,0.0928,-3529.0,0.118,1.1995296059529e+16,807.0,0
230040,701.0,4.83e-06,349.0,-5.592e+16,0.0281,144944.0,302.0,0
-1,0.5660000000000001,5.14e-06,0.0979,-5.99,0.0561,1.53478999999999e+16,408.0,0
241120,523.0,0.0,0.18,-9.69,335.0,170049.0,366.0,0
204040,684.0,0.0,614.0,-6.007e+16,325.0,172155.0,0.926,0
109107,0.2289999999999999,953.0,165.0,-1.8944e+16,0.0472,1.84590999999999e+16,0.0863,0
208040,0.0329,929.0,0.0978,-28228.0,46.0,82165.0,0.0366,0
144453,373.0,0.0,0.2739999999999999,-7779.0,0.2269999999999999,1.19952999999999e+16,0.0602,0
238339,539.0,0.0,235.0,-9735.0,337.0,8508200000000000.0,835.0,0
286707,505.0,0.0,102.0,-5606.0,0.0294,150063.0,0.5379999999999999,0
194679,598.0,0.00227,0.0738,-6972.0,0.0394,146245.0,0.186,0
